Pomponne,77,77372,48.8867221487,2.67487662086
Bezons,95,95063,48.9259810125,2.21133387765
Vignely,77,77498,48.9326287098,2.81578532754
Vendrest,77,77490,49.0415084133,3.10843248735
Saint-Gratien,95,95555,48.9689724948,2.28518003438
Bouqueval,95,95094,49.0223417404,2.42997422795
Isle-Adam (l'),95,95313,49.1072255924,2.23436241795
Grisy-les-Plâtres,95,95287,49.1332346678,2.0484611533
Hodent,95,95309,49.1421704888,1.762430658
Gambais,78,78263,48.7796089951,1.67651742335
Chamigny,77,77078,48.9851781012,3.14218296932
Queue-en-Brie (la),94,94060,48.7775866104,2.58385577608
Noisy-le-Sec,93,93053,48.891322463,2.45913647372
Chaumontel,95,95149,49.1289962967,2.43643330005
Vernouillet,78,78643,48.9655697167,1.97530302109
Tessancourt-sur-Aubette,78,78609,49.0250430993,1.91835280056
Tigery,91,91617,48.6444988439,2.51906038006
Marcoussis,91,91363,48.6463321888,2.20621393661
Blandy,77,77034,48.5601991238,2.79501080828
Puteaux,92,92062,48.8837094969,2.23834178314
Mareil-sur-Mauldre,78,78368,48.8886067884,1.87528129432
Granges-le-Roi (les),91,91284,48.4981066436,2.01059778399
Saint-Jean-de-Beauregard,91,91560,48.6657065613,2.17124577371
Paray-Douaville,78,78478,48.4599663329,1.86291670006
Ollainville,91,91461,48.6063091787,2.21888103138
Chapelle-Saint-Sulpice (la),77,77090,48.5577472984,3.17990030417
Trilport,77,77475,48.958724925,2.9662410397
Saint-Mandé,94,94067,48.842440243,2.4192191088
Alluets-le-Roi (les),78,78010,48.9143168349,1.91476236453
Sognolles-en-Montois,77,77454,48.5188148305,3.15220326867
Saintry-sur-Seine,91,91577,48.5930107359,2.4941919266
Jeufosse,78,78320,49.0353541387,1.53724970145
Crécy-la-Chapelle,77,77142,48.8567446134,2.93331153745
Prunay-le-Temple,78,78505,48.8592898143,1.67130114666
Mours,95,95436,49.1303947491,2.26415088892
Barbey,77,77021,48.3660335449,3.05001183138
Neuville-sur-Oise,95,95450,49.0173343999,2.06276656128
Tousson,77,77471,48.3433486346,2.45792608191
Théméricourt,95,95610,49.0903809548,1.90532262834
Guiry-en-Vexin,95,95295,49.1158466771,1.85568912619
Buhy,95,95119,49.1917501414,1.70277550581
Lagny-sur-Marne,77,77243,48.8730701858,2.70978081313
Civry-la-Forêt,78,78163,48.8642006092,1.61682938801
Bois-le-Roi,77,77037,48.476036197,2.70159529081
Hauteville (la),78,78302,48.7048932149,1.62739461782
Perthes,77,77359,48.479730606,2.55038052003
Montmachoux,77,77313,48.3199642252,2.99238308461
Hargeville,78,78300,48.8952160962,1.74614665372
Rungis,94,94065,48.7494821504,2.35281832827
Montgeroult,95,95422,49.0908042782,2.00787015509
Bobigny,93,93008,48.907688244,2.43863982727
Villenoy,77,77513,48.9414484528,2.85149852192
Arnouville-lès-Gonesse,95,95019,48.9858270233,2.41714370822
Thiais,94,94073,48.7607841928,2.38537729524
Chanteloup-les-Vignes,78,78138,48.9759961298,2.03199829577
Hondevilliers,77,77228,48.9036037972,3.31190232857
Vigneux-sur-Seine,91,91657,48.7037445355,2.42793203784
Pin (le),77,77363,48.9144329004,2.62838554691
Saint-Martin-la-Garenne,78,78567,49.0359613307,1.6773072296
Boissière-Ecole (la),78,78077,48.6898883767,1.66775518226
Prunay-en-Yvelines,78,78506,48.5267627187,1.80513972814
Vernou-la-Celle-sur-Seine,77,77494,48.4062374172,2.85382135685
Paley,77,77353,48.2409902344,2.85393444453
